model_name,fold_id,horizon,horizon_step,target_date,point_forecast,actual,residual,abs_error,fit_success,fallback_triggered,fallback_reason,selected_spec
seasonal_naive_7,5,30,23,2024-11-29,1817.0,979.0,-838.0,838.0,,,,
seasonal_naive_7,5,30,24,2024-11-30,1211.0,1163.0,-48.0,48.0,,,,
seasonal_naive_7,5,30,25,2024-12-01,1344.0,1042.0,-302.0,302.0,,,,
seasonal_naive_7,5,30,26,2024-12-02,1361.0,1061.0,-300.0,300.0,,,,
seasonal_naive_7,5,30,27,2024-12-03,1482.0,1190.0,-292.0,292.0,,,,
seasonal_naive_7,5,30,28,2024-12-04,1217.0,1113.0,-104.0,104.0,,,,
seasonal_naive_7,5,30,29,2024-12-05,1459.0,1079.0,-380.0,380.0,,,,
seasonal_naive_7,5,30,30,2024-12-06,1817.0,1003.0,-814.0,814.0,,,,
seasonal_naive_30,5,30,1,2024-11-07,1592.0,1465.0,-127.0,127.0,,,,
seasonal_naive_30,5,30,2,2024-11-08,1462.0,1345.0,-117.0,117.0,,,,
seasonal_naive_30,5,30,3,2024-11-09,1588.0,1672.0,84.0,84.0,,,,
seasonal_naive_30,5,30,4,2024-11-10,1625.0,1415.0,-210.0,210.0,,,,
seasonal_naive_30,5,30,5,2024-11-11,1724.0,1147.0,-577.0,577.0,,,,
seasonal_naive_30,5,30,6,2024-11-12,2825.0,1332.0,-1493.0,1493.0,,,,
seasonal_naive_30,5,30,7,2024-11-13,1491.0,1370.0,-121.0,121.0,,,,
seasonal_naive_30,5,30,8,2024-11-14,1482.0,1401.0,-81.0,81.0,,,,
seasonal_naive_30,5,30,9,2024-11-15,1417.0,1395.0,-22.0,22.0,,,,
seasonal_naive_30,5,30,10,2024-11-16,1436.0,1437.0,1.0,1.0,,,,
seasonal_naive_30,5,30,11,2024-11-17,1711.0,1184.0,-527.0,527.0,,,,
seasonal_naive_30,5,30,12,2024-11-18,1478.0,1247.0,-231.0,231.0,,,,
seasonal_naive_30,5,30,13,2024-11-19,1469.0,1208.0,-261.0,261.0,,,,
seasonal_naive_30,5,30,14,2024-11-20,1535.0,1280.0,-255.0,255.0,,,,
seasonal_naive_30,5,30,15,2024-11-21,1609.0,1385.0,-224.0,224.0,,,,
seasonal_naive_30,5,30,16,2024-11-22,1570.0,1271.0,-299.0,299.0,,,,
seasonal_naive_30,5,30,17,2024-11-23,1385.0,1024.0,-361.0,361.0,,,,
seasonal_naive_30,5,30,18,2024-11-24,1645.0,1205.0,-440.0,440.0,,,,
seasonal_naive_30,5,30,19,2024-11-25,1421.0,1115.0,-306.0,306.0,,,,
seasonal_naive_30,5,30,20,2024-11-26,1410.0,1089.0,-321.0,321.0,,,,
seasonal_naive_30,5,30,21,2024-11-27,1327.0,1135.0,-192.0,192.0,,,,
seasonal_naive_30,5,30,22,2024-11-28,1443.0,790.0,-653.0,653.0,,,,
seasonal_naive_30,5,30,23,2024-11-29,1605.0,979.0,-626.0,626.0,,,,
seasonal_naive_30,5,30,24,2024-11-30,1459.0,1163.0,-296.0,296.0,,,,
seasonal_naive_30,5,30,25,2024-12-01,1817.0,1042.0,-775.0,775.0,,,,
seasonal_naive_30,5,30,26,2024-12-02,1211.0,1061.0,-150.0,150.0,,,,
seasonal_naive_30,5,30,27,2024-12-03,1344.0,1190.0,-154.0,154.0,,,,
seasonal_naive_30,5,30,28,2024-12-04,1361.0,1113.0,-248.0,248.0,,,,
seasonal_naive_30,5,30,29,2024-12-05,1482.0,1079.0,-403.0,403.0,,,,
seasonal_naive_30,5,30,30,2024-12-06,1217.0,1003.0,-214.0,214.0,,,,
ets,5,30,1,2024-11-07,1395.875530602113,1465.0,69.12446939788697,69.12446939788697,,,,
ets,5,30,2,2024-11-08,1457.2016834649207,1345.0,-112.20168346492073,112.20168346492073,,,,
ets,5,30,3,2024-11-09,1415.2995118339486,1672.0,256.7004881660514,256.7004881660514,,,,
ets,5,30,4,2024-11-10,1482.823449016011,1415.0,-67.82344901601095,67.82344901601095,,,,
ets,5,30,5,2024-11-11,1289.4107112704621,1147.0,-142.41071127046212,142.41071127046212,,,,
ets,5,30,6,2024-11-12,1374.0215788569678,1332.0,-42.021578856967835,42.021578856967835,,,,
ets,5,30,7,2024-11-13,1375.490719469841,1370.0,-5.490719469840997,5.490719469840997,,,,
ets,5,30,8,2024-11-14,1395.875530602113,1401.0,5.124469397886969,5.124469397886969,,,,
ets,5,30,9,2024-11-15,1457.2016834649207,1395.0,-62.201683464920734,62.201683464920734,,,,
ets,5,30,10,2024-11-16,1415.2995118339486,1437.0,21.7004881660514,21.7004881660514,,,,
ets,5,30,11,2024-11-17,1482.823449016011,1184.0,-298.82344901601095,298.82344901601095,,,,
ets,5,30,12,2024-11-18,1289.4107112704621,1247.0,-42.410711270462116,42.410711270462116,,,,
ets,5,30,13,2024-11-19,1374.0215788569678,1208.0,-166.02157885696784,166.02157885696784,,,,
ets,5,30,14,2024-11-20,1375.490719469841,1280.0,-95.490719469841,95.490719469841,,,,
ets,5,30,15,2024-11-21,1395.875530602113,1385.0,-10.875530602113031,10.875530602113031,,,,
ets,5,30,16,2024-11-22,1457.2016834649207,1271.0,-186.20168346492073,186.20168346492073,,,,
ets,5,30,17,2024-11-23,1415.2995118339486,1024.0,-391.2995118339486,391.2995118339486,,,,
ets,5,30,18,2024-11-24,1482.823449016011,1205.0,-277.82344901601095,277.82344901601095,,,,
ets,5,30,19,2024-11-25,1289.4107112704621,1115.0,-174.41071127046212,174.41071127046212,,,,
ets,5,30,20,2024-11-26,1374.0215788569678,1089.0,-285.02157885696784,285.02157885696784,,,,
ets,5,30,21,2024-11-27,1375.490719469841,1135.0,-240.490719469841,240.490719469841,,,,
ets,5,30,22,2024-11-28,1395.875530602113,790.0,-605.875530602113,605.875530602113,,,,
ets,5,30,23,2024-11-29,1457.2016834649207,979.0,-478.20168346492073,478.20168346492073,,,,
ets,5,30,24,2024-11-30,1415.2995118339486,1163.0,-252.2995118339486,252.2995118339486,,,,
ets,5,30,25,2024-12-01,1482.823449016011,1042.0,-440.82344901601095,440.82344901601095,,,,
ets,5,30,26,2024-12-02,1289.4107112704621,1061.0,-228.41071127046212,228.41071127046212,,,,
ets,5,30,27,2024-12-03,1374.0215788569678,1190.0,-184.02157885696784,184.02157885696784,,,,
ets,5,30,28,2024-12-04,1375.490719469841,1113.0,-262.490719469841,262.490719469841,,,,
ets,5,30,29,2024-12-05,1395.875530602113,1079.0,-316.87553060211303,316.87553060211303,,,,
ets,5,30,30,2024-12-06,1457.2016834649207,1003.0,-454.20168346492073,454.20168346492073,,,,
sarimax_dynamic,5,30,1,2024-11-07,1359.6662322991601,1465.0,105.33376770083987,105.33376770083987,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,2,2024-11-08,1400.9473565625246,1345.0,-55.94735656252465,55.94735656252465,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,3,2024-11-09,1420.199186043034,1672.0,251.80081395696607,251.80081395696607,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,4,2024-11-10,1412.9120162480096,1415.0,2.0879837519903504,2.0879837519903504,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,5,2024-11-11,1285.593923389511,1147.0,-138.59392338951102,138.59392338951102,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,6,2024-11-12,1292.0157445728166,1332.0,39.98425542718337,39.98425542718337,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,7,2024-11-13,1276.4183640133986,1370.0,93.58163598660144,93.58163598660144,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,8,2024-11-14,1295.0756596674187,1401.0,105.92434033258132,105.92434033258132,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,9,2024-11-15,1336.7434587895307,1395.0,58.25654121046932,58.25654121046932,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,10,2024-11-16,1356.494396895208,1437.0,80.50560310479204,80.50560310479204,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,11,2024-11-17,1349.8170481074349,1184.0,-165.81704810743486,165.81704810743486,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,12,2024-11-18,1197.4235405778186,1247.0,49.576459422181415,49.576459422181415,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,13,2024-11-19,1230.4644384826179,1208.0,-22.46443848261788,22.46443848261788,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,14,2024-11-20,1215.796242570077,1280.0,64.20375742992292,64.20375742992292,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,15,2024-11-21,1235.4841358020444,1385.0,149.51586419795558,149.51586419795558,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,16,2024-11-22,1278.2810504092085,1271.0,-7.281050409208547,7.281050409208547,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,17,2024-11-23,1299.2565141216671,1024.0,-275.2565141216671,275.2565141216671,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,18,2024-11-24,1293.8957890978247,1205.0,-88.89578909782472,88.89578909782472,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,19,2024-11-25,1142.9074964233928,1115.0,-27.907496423392786,27.907496423392786,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,20,2024-11-26,1177.438507656197,1089.0,-88.43850765619709,88.43850765619709,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,21,2024-11-27,1164.3414553680018,1135.0,-29.34145536800179,29.34145536800179,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,22,2024-11-28,1211.4714684037667,790.0,-421.4714684037667,421.4714684037667,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,23,2024-11-29,1230.1953537152842,979.0,-251.19535371528423,251.19535371528423,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,24,2024-11-30,1252.9602458067843,1163.0,-89.96024580678431,89.96024580678431,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,25,2024-12-01,1249.4529651106127,1042.0,-207.4529651106127,207.4529651106127,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,26,2024-12-02,1100.3775503092934,1061.0,-39.37755030929338,39.37755030929338,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,27,2024-12-03,1136.8761827431224,1190.0,53.1238172568776,53.1238172568776,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,28,2024-12-04,1125.7967092575313,1113.0,-12.796709257531347,12.796709257531347,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,29,2024-12-05,1149.1954107680006,1079.0,-70.19541076800056,70.19541076800056,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,5,30,30,2024-12-06,1195.8160928012267,1003.0,-192.81609280122666,192.81609280122666,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
fourier_dynamic_regression,5,30,1,2024-11-07,1273.8927001953125,1465.0,191.1072998046875,191.1072998046875,,,,
fourier_dynamic_regression,5,30,2,2024-11-08,1316.4804382324219,1345.0,28.519561767578125,28.519561767578125,,,,
fourier_dynamic_regression,5,30,3,2024-11-09,1300.798828125,1672.0,371.201171875,371.201171875,,,,
fourier_dynamic_regression,5,30,4,2024-11-10,1283.21875,1415.0,131.78125,131.78125,,,,
fourier_dynamic_regression,5,30,5,2024-11-11,1158.64013671875,1147.0,-11.64013671875,11.64013671875,,,,
fourier_dynamic_regression,5,30,6,2024-11-12,1230.072265625,1332.0,101.927734375,101.927734375,,,,
fourier_dynamic_regression,5,30,7,2024-11-13,1211.46337890625,1370.0,158.53662109375,158.53662109375,,,,
fourier_dynamic_regression,5,30,8,2024-11-14,1228.2293701171875,1401.0,172.7706298828125,172.7706298828125,,,,
fourier_dynamic_regression,5,30,9,2024-11-15,1251.2734069824219,1395.0,143.72659301757812,143.72659301757812,,,,
fourier_dynamic_regression,5,30,10,2024-11-16,1258.787109375,1437.0,178.212890625,178.212890625,,,,
fourier_dynamic_regression,5,30,11,2024-11-17,1234.984375,1184.0,-50.984375,50.984375,,,,
fourier_dynamic_regression,5,30,12,2024-11-18,1155.27734375,1247.0,91.72265625,91.72265625,,,,
fourier_dynamic_regression,5,30,13,2024-11-19,1189.669921875,1208.0,18.330078125,18.330078125,,,,
fourier_dynamic_regression,5,30,14,2024-11-20,1171.60498046875,1280.0,108.39501953125,108.39501953125,,,,
fourier_dynamic_regression,5,30,15,2024-11-21,1188.9913330078125,1385.0,196.0086669921875,196.0086669921875,,,,
fourier_dynamic_regression,5,30,16,2024-11-22,1226.7726440429688,1271.0,44.22735595703125,44.22735595703125,,,,
fourier_dynamic_regression,5,30,17,2024-11-23,1227.9765625,1024.0,-203.9765625,203.9765625,,,,
fourier_dynamic_regression,5,30,18,2024-11-24,1207.0625,1205.0,-2.0625,2.0625,,,,
fourier_dynamic_regression,5,30,19,2024-11-25,1121.71044921875,1115.0,-6.71044921875,6.71044921875,,,,
fourier_dynamic_regression,5,30,20,2024-11-26,1157.060546875,1089.0,-68.060546875,68.060546875,,,,
fourier_dynamic_regression,5,30,21,2024-11-27,1140.01513671875,1135.0,-5.01513671875,5.01513671875,,,,
fourier_dynamic_regression,5,30,22,2024-11-28,1123.5452880859375,790.0,-333.5452880859375,333.5452880859375,,,,
fourier_dynamic_regression,5,30,23,2024-11-29,1190.4959716796875,979.0,-211.4959716796875,211.4959716796875,,,,
fourier_dynamic_regression,5,30,24,2024-11-30,1201.802734375,1163.0,-38.802734375,38.802734375,,,,
fourier_dynamic_regression,5,30,25,2024-12-01,1166.99609375,1042.0,-124.99609375,124.99609375,,,,
fourier_dynamic_regression,5,30,26,2024-12-02,1105.34326171875,1061.0,-44.34326171875,44.34326171875,,,,
fourier_dynamic_regression,5,30,27,2024-12-03,1136.34765625,1190.0,53.65234375,53.65234375,,,,
fourier_dynamic_regression,5,30,28,2024-12-04,1119.400390625,1113.0,-6.400390625,6.400390625,,,,
fourier_dynamic_regression,5,30,29,2024-12-05,1141.8076171875,1079.0,-62.8076171875,62.8076171875,,,,
fourier_dynamic_regression,5,30,30,2024-12-06,1186.6827087402344,1003.0,-183.68270874023438,183.68270874023438,,,,
tree_boosting_fallback,5,30,1,2024-11-07,1370.3684579143624,1465.0,94.63154208563765,94.63154208563765,,,,
tree_boosting_fallback,5,30,2,2024-11-08,1491.5480299550973,1345.0,-146.54802995509726,146.54802995509726,,,,
tree_boosting_fallback,5,30,3,2024-11-09,1491.441900252584,1672.0,180.558099747416,180.558099747416,,,,
tree_boosting_fallback,5,30,4,2024-11-10,1683.8657309850284,1415.0,-268.86573098502845,268.86573098502845,,,,
tree_boosting_fallback,5,30,5,2024-11-11,1341.8491104017478,1147.0,-194.8491104017478,194.8491104017478,,,,
tree_boosting_fallback,5,30,6,2024-11-12,1406.2850244071892,1332.0,-74.28502440718921,74.28502440718921,,,,
tree_boosting_fallback,5,30,7,2024-11-13,1257.3430930909255,1370.0,112.65690690907445,112.65690690907445,,,,
tree_boosting_fallback,5,30,8,2024-11-14,1331.1524027782164,1401.0,69.84759722178364,69.84759722178364,,,,
tree_boosting_fallback,5,30,9,2024-11-15,1361.1904587617416,1395.0,33.80954123825836,33.80954123825836,,,,
tree_boosting_fallback,5,30,10,2024-11-16,1365.6835160487776,1437.0,71.31648395122238,71.31648395122238,,,,
tree_boosting_fallback,5,30,11,2024-11-17,1347.4645065880188,1184.0,-163.46450658801882,163.46450658801882,,,,
tree_boosting_fallback,5,30,12,2024-11-18,1251.5260548140461,1247.0,-4.52605481404612,4.52605481404612,,,,
tree_boosting_fallback,5,30,13,2024-11-19,1370.4613580008597,1208.0,-162.46135800085972,162.46135800085972,,,,
tree_boosting_fallback,5,30,14,2024-11-20,1335.6066671397032,1280.0,-55.60666713970318,55.60666713970318,,,,
tree_boosting_fallback,5,30,15,2024-11-21,1347.517759039962,1385.0,37.4822409600381,37.4822409600381,,,,
tree_boosting_fallback,5,30,16,2024-11-22,1382.3123364885041,1271.0,-111.31233648850412,111.31233648850412,,,,
tree_boosting_fallback,5,30,17,2024-11-23,1356.1897680210604,1024.0,-332.18976802106044,332.18976802106044,,,,
tree_boosting_fallback,5,30,18,2024-11-24,1316.567979989409,1205.0,-111.56797998940897,111.56797998940897,,,,
tree_boosting_fallback,5,30,19,2024-11-25,1226.491033023826,1115.0,-111.49103302382605,111.49103302382605,,,,
tree_boosting_fallback,5,30,20,2024-11-26,1269.5778402162923,1089.0,-180.57784021629232,180.57784021629232,,,,
tree_boosting_fallback,5,30,21,2024-11-27,1264.9857812577823,1135.0,-129.98578125778226,129.98578125778226,,,,
tree_boosting_fallback,5,30,22,2024-11-28,1349.6424869312373,790.0,-559.6424869312373,559.6424869312373,,,,
tree_boosting_fallback,5,30,23,2024-11-29,1370.5754322110834,979.0,-391.57543221108335,391.57543221108335,,,,
tree_boosting_fallback,5,30,24,2024-11-30,1353.2119462256169,1163.0,-190.21194622561688,190.21194622561688,,,,
tree_boosting_fallback,5,30,25,2024-12-01,1255.2877316231572,1042.0,-213.28773162315724,213.28773162315724,,,,
tree_boosting_fallback,5,30,26,2024-12-02,1228.4026054299636,1061.0,-167.40260542996361,167.40260542996361,,,,
tree_boosting_fallback,5,30,27,2024-12-03,1270.6145677805575,1190.0,-80.61456778055754,80.61456778055754,,,,
tree_boosting_fallback,5,30,28,2024-12-04,1241.7706908763796,1113.0,-128.7706908763796,128.7706908763796,,,,
tree_boosting_fallback,5,30,29,2024-12-05,1264.8649817087182,1079.0,-185.86498170871823,185.86498170871823,,,,
tree_boosting_fallback,5,30,30,2024-12-06,1320.5869232958573,1003.0,-317.58692329585733,317.58692329585733,,,,
naive,6,30,1,2024-11-14,1370.0,1401.0,31.0,31.0,,,,
naive,6,30,2,2024-11-15,1370.0,1395.0,25.0,25.0,,,,
naive,6,30,3,2024-11-16,1370.0,1437.0,67.0,67.0,,,,
naive,6,30,4,2024-11-17,1370.0,1184.0,-186.0,186.0,,,,
naive,6,30,5,2024-11-18,1370.0,1247.0,-123.0,123.0,,,,
naive,6,30,6,2024-11-19,1370.0,1208.0,-162.0,162.0,,,,
naive,6,30,7,2024-11-20,1370.0,1280.0,-90.0,90.0,,,,
naive,6,30,8,2024-11-21,1370.0,1385.0,15.0,15.0,,,,
naive,6,30,9,2024-11-22,1370.0,1271.0,-99.0,99.0,,,,
naive,6,30,10,2024-11-23,1370.0,1024.0,-346.0,346.0,,,,
naive,6,30,11,2024-11-24,1370.0,1205.0,-165.0,165.0,,,,
naive,6,30,12,2024-11-25,1370.0,1115.0,-255.0,255.0,,,,
naive,6,30,13,2024-11-26,1370.0,1089.0,-281.0,281.0,,,,
naive,6,30,14,2024-11-27,1370.0,1135.0,-235.0,235.0,,,,
naive,6,30,15,2024-11-28,1370.0,790.0,-580.0,580.0,,,,
naive,6,30,16,2024-11-29,1370.0,979.0,-391.0,391.0,,,,
naive,6,30,17,2024-11-30,1370.0,1163.0,-207.0,207.0,,,,
naive,6,30,18,2024-12-01,1370.0,1042.0,-328.0,328.0,,,,
naive,6,30,19,2024-12-02,1370.0,1061.0,-309.0,309.0,,,,
naive,6,30,20,2024-12-03,1370.0,1190.0,-180.0,180.0,,,,
naive,6,30,21,2024-12-04,1370.0,1113.0,-257.0,257.0,,,,
naive,6,30,22,2024-12-05,1370.0,1079.0,-291.0,291.0,,,,
naive,6,30,23,2024-12-06,1370.0,1003.0,-367.0,367.0,,,,
naive,6,30,24,2024-12-07,1370.0,1247.0,-123.0,123.0,,,,
naive,6,30,25,2024-12-08,1370.0,1029.0,-341.0,341.0,,,,
naive,6,30,26,2024-12-09,1370.0,1023.0,-347.0,347.0,,,,
naive,6,30,27,2024-12-10,1370.0,1106.0,-264.0,264.0,,,,
naive,6,30,28,2024-12-11,1370.0,1113.0,-257.0,257.0,,,,
naive,6,30,29,2024-12-12,1370.0,1027.0,-343.0,343.0,,,,
naive,6,30,30,2024-12-13,1370.0,990.0,-380.0,380.0,,,,
seasonal_naive_7,6,30,1,2024-11-14,1465.0,1401.0,-64.0,64.0,,,,
seasonal_naive_7,6,30,2,2024-11-15,1345.0,1395.0,50.0,50.0,,,,
seasonal_naive_7,6,30,3,2024-11-16,1672.0,1437.0,-235.0,235.0,,,,
seasonal_naive_7,6,30,4,2024-11-17,1415.0,1184.0,-231.0,231.0,,,,
seasonal_naive_7,6,30,5,2024-11-18,1147.0,1247.0,100.0,100.0,,,,
seasonal_naive_7,6,30,6,2024-11-19,1332.0,1208.0,-124.0,124.0,,,,
seasonal_naive_7,6,30,7,2024-11-20,1370.0,1280.0,-90.0,90.0,,,,
seasonal_naive_7,6,30,8,2024-11-21,1465.0,1385.0,-80.0,80.0,,,,
seasonal_naive_7,6,30,9,2024-11-22,1345.0,1271.0,-74.0,74.0,,,,
seasonal_naive_7,6,30,10,2024-11-23,1672.0,1024.0,-648.0,648.0,,,,
seasonal_naive_7,6,30,11,2024-11-24,1415.0,1205.0,-210.0,210.0,,,,
seasonal_naive_7,6,30,12,2024-11-25,1147.0,1115.0,-32.0,32.0,,,,
seasonal_naive_7,6,30,13,2024-11-26,1332.0,1089.0,-243.0,243.0,,,,
seasonal_naive_7,6,30,14,2024-11-27,1370.0,1135.0,-235.0,235.0,,,,
seasonal_naive_7,6,30,15,2024-11-28,1465.0,790.0,-675.0,675.0,,,,
seasonal_naive_7,6,30,16,2024-11-29,1345.0,979.0,-366.0,366.0,,,,
seasonal_naive_7,6,30,17,2024-11-30,1672.0,1163.0,-509.0,509.0,,,,
seasonal_naive_7,6,30,18,2024-12-01,1415.0,1042.0,-373.0,373.0,,,,
seasonal_naive_7,6,30,19,2024-12-02,1147.0,1061.0,-86.0,86.0,,,,
seasonal_naive_7,6,30,20,2024-12-03,1332.0,1190.0,-142.0,142.0,,,,
seasonal_naive_7,6,30,21,2024-12-04,1370.0,1113.0,-257.0,257.0,,,,
seasonal_naive_7,6,30,22,2024-12-05,1465.0,1079.0,-386.0,386.0,,,,
seasonal_naive_7,6,30,23,2024-12-06,1345.0,1003.0,-342.0,342.0,,,,
seasonal_naive_7,6,30,24,2024-12-07,1672.0,1247.0,-425.0,425.0,,,,
seasonal_naive_7,6,30,25,2024-12-08,1415.0,1029.0,-386.0,386.0,,,,
seasonal_naive_7,6,30,26,2024-12-09,1147.0,1023.0,-124.0,124.0,,,,
seasonal_naive_7,6,30,27,2024-12-10,1332.0,1106.0,-226.0,226.0,,,,
seasonal_naive_7,6,30,28,2024-12-11,1370.0,1113.0,-257.0,257.0,,,,
seasonal_naive_7,6,30,29,2024-12-12,1465.0,1027.0,-438.0,438.0,,,,
seasonal_naive_7,6,30,30,2024-12-13,1345.0,990.0,-355.0,355.0,,,,
seasonal_naive_30,6,30,1,2024-11-14,1482.0,1401.0,-81.0,81.0,,,,
seasonal_naive_30,6,30,2,2024-11-15,1417.0,1395.0,-22.0,22.0,,,,
seasonal_naive_30,6,30,3,2024-11-16,1436.0,1437.0,1.0,1.0,,,,
seasonal_naive_30,6,30,4,2024-11-17,1711.0,1184.0,-527.0,527.0,,,,
seasonal_naive_30,6,30,5,2024-11-18,1478.0,1247.0,-231.0,231.0,,,,
seasonal_naive_30,6,30,6,2024-11-19,1469.0,1208.0,-261.0,261.0,,,,
seasonal_naive_30,6,30,7,2024-11-20,1535.0,1280.0,-255.0,255.0,,,,
seasonal_naive_30,6,30,8,2024-11-21,1609.0,1385.0,-224.0,224.0,,,,
seasonal_naive_30,6,30,9,2024-11-22,1570.0,1271.0,-299.0,299.0,,,,
seasonal_naive_30,6,30,10,2024-11-23,1385.0,1024.0,-361.0,361.0,,,,
seasonal_naive_30,6,30,11,2024-11-24,1645.0,1205.0,-440.0,440.0,,,,
seasonal_naive_30,6,30,12,2024-11-25,1421.0,1115.0,-306.0,306.0,,,,
seasonal_naive_30,6,30,13,2024-11-26,1410.0,1089.0,-321.0,321.0,,,,
seasonal_naive_30,6,30,14,2024-11-27,1327.0,1135.0,-192.0,192.0,,,,
seasonal_naive_30,6,30,15,2024-11-28,1443.0,790.0,-653.0,653.0,,,,
seasonal_naive_30,6,30,16,2024-11-29,1605.0,979.0,-626.0,626.0,,,,
seasonal_naive_30,6,30,17,2024-11-30,1459.0,1163.0,-296.0,296.0,,,,
seasonal_naive_30,6,30,18,2024-12-01,1817.0,1042.0,-775.0,775.0,,,,
seasonal_naive_30,6,30,19,2024-12-02,1211.0,1061.0,-150.0,150.0,,,,
seasonal_naive_30,6,30,20,2024-12-03,1344.0,1190.0,-154.0,154.0,,,,
seasonal_naive_30,6,30,21,2024-12-04,1361.0,1113.0,-248.0,248.0,,,,
seasonal_naive_30,6,30,22,2024-12-05,1482.0,1079.0,-403.0,403.0,,,,
seasonal_naive_30,6,30,23,2024-12-06,1217.0,1003.0,-214.0,214.0,,,,
seasonal_naive_30,6,30,24,2024-12-07,1465.0,1247.0,-218.0,218.0,,,,
seasonal_naive_30,6,30,25,2024-12-08,1345.0,1029.0,-316.0,316.0,,,,
seasonal_naive_30,6,30,26,2024-12-09,1672.0,1023.0,-649.0,649.0,,,,
seasonal_naive_30,6,30,27,2024-12-10,1415.0,1106.0,-309.0,309.0,,,,
seasonal_naive_30,6,30,28,2024-12-11,1147.0,1113.0,-34.0,34.0,,,,
seasonal_naive_30,6,30,29,2024-12-12,1332.0,1027.0,-305.0,305.0,,,,
